face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12;landmark_x_13;landmark_y_13;landmark_x_14;landmark_y_14;landmark_x_15;landmark_y_15;landmark_x_16;landmark_y_16;landmark_x_17;landmark_y_17;landmark_x_18;landmark_y_18;landmark_x_19;landmark_y_19;landmark_x_20;landmark_y_20;landmark_x_21;landmark_y_21;landmark_x_22;landmark_y_22;landmark_x_23;landmark_y_23;landmark_x_24;landmark_y_24;landmark_x_25;landmark_y_25;landmark_x_26;landmark_y_26;landmark_x_27;landmark_y_27;landmark_x_28;landmark_y_28;landmark_x_29;landmark_y_29;landmark_x_30;landmark_y_30;landmark_x_31;landmark_y_31;landmark_x_32;landmark_y_32;landmark_x_33;landmark_y_33;landmark_x_34;landmark_y_34;landmark_x_35;landmark_y_35;landmark_x_36;landmark_y_36;landmark_x_37;landmark_y_37;landmark_x_38;landmark_y_38;landmark_x_39;landmark_y_39;landmark_x_40;landmark_y_40;landmark_x_41;landmark_y_41;landmark_x_42;landmark_y_42
0.465091;0.362359;0.277069;0.959065;0.260085;0.970059;0.24348;0.981354;0.232993;0.990823;0.226948;1.00263;0.227142;0.953659;0.215651;0.968119;0.215101;0.979196;0.216528;0.987777;0.230369;0.953991;0.220215;0.968953;0.222123;0.980332;0.225497;0.985125;0.235065;0.959045;0.226778;0.974977;0.231136;0.983413;0.236692;0.985266;0.238729;0.966509;0.231206;0.977507;0.233277;0.982232;0.23747;0.982242
0.462554;0.365571;0.259923;0.956555;0.235275;0.986784;0.218467;0.998402;0.208787;1.00268;0.203193;1.00734;0.20888;0.970157;0.201929;0.981769;0.203063;0.991633;0.205024;0.997362;0.214482;0.958614;0.20754;0.973001;0.207261;0.982879;0.208037;0.988787;0.222542;0.954472;0.21589;0.967641;0.214985;0.977223;0.21566;0.983122;0.229931;0.953234;0.225534;0.962688;0.224227;0.969266;0.22392;0.973066
0.460412;0.368274;0.261092;0.969397;0.235618;0.981023;0.219256;0.987068;0.209724;0.992602;0.204378;0.997135;0.213159;0.978999;0.206588;0.985504;0.208292;0.992557;0.211373;0.999067;0.221613;0.978177;0.21702;0.986331;0.215862;0.993338;0.214711;0.997717;0.231168;0.9787;0.225328;0.984886;0.223798;0.991544;0.224573;0.997069;0.239741;0.978546;0.234216;0.983052;0.232473;0.986848;0.233471;0.990658;0.412132;0.868933;0.409676;0.792011;0.424615;0.750406;0.448279;0.725723;0.466888;0.706049;0.494123;0.752188;0.539798;0.734574;0.527906;0.734921;0.50713;0.73723;0.505531;0.793039;0.535285;0.770943;0.516012;0.768317;0.498316;0.769615;0.5051;0.831772;0.520965;0.810214;0.504184;0.802638;0.488294;0.800394;0.49869;0.864969;0.507167;0.842998;0.494606;0.835091;0.480979;0.833378
0.456719;0.369948;0.398918;0.859742;0.400125;0.797249;0.416251;0.746318;0.439201;0.716551;0.456154;0.691189;0.433675;0.754219;0.479351;0.719595;0.502506;0.704995;0.515647;0.691683;0.445722;0.788627;0.494574;0.747676;0.517297;0.728696;0.528611;0.710085;0.456153;0.823627;0.501495;0.785974;0.520675;0.765573;0.527561;0.746951;0.464794;0.85694;0.499317;0.82887;0.513923;0.811451;0.519598;0.79606
0.453284;0.371605;0.399543;0.834793;0.396788;0.787075;0.411039;0.742229;0.431243;0.708557;0.445853;0.68274;0.424249;0.739153;0.46569;0.700989;0.491804;0.683986;0.512155;0.672272;0.435568;0.765018;0.480435;0.721228;0.508828;0.700167;0.530294;0.684338;0.445562;0.796862;0.486264;0.757854;0.512481;0.735968;0.531683;0.716855;0.454156;0.830319;0.486685;0.800864;0.507211;0.782972;0.523407;0.764102
0.449976;0.372175;0.402162;0.818568;0.399144;0.768595;0.414238;0.724624;0.433713;0.692899;0.451111;0.670869;0.431934;0.725376;0.472301;0.687014;0.496829;0.668814;0.515993;0.656009;0.44484;0.752903;0.488377;0.70889;0.515451;0.68589;0.535985;0.66882;0.454254;0.785612;0.493478;0.745121;0.518536;0.721288;0.537442;0.700606;0.460584;0.819393;0.492486;0.79013;0.512287;0.771761;0.527877;0.752044
0.450309;0.371083;0.405111;0.813553;0.404839;0.760732;0.41998;0.71544;0.441934;0.684332;0.460832;0.663941;0.43571;0.717423;0.480226;0.678102;0.505327;0.660107;0.52451;0.647473;0.447814;0.745655;0.495693;0.700938;0.524034;0.679509;0.544852;0.664061;0.457929;0.777505;0.500025;0.736548;0.526171;0.713258;0.545005;0.692842;0.465533;0.810008;0.499571;0.780412;0.519758;0.761914;0.534969;0.742377
0.450082;0.370066;0.410829;0.805734;0.409074;0.754425;0.424647;0.710174;0.446489;0.680141;0.465953;0.662512;0.443321;0.713384;0.485266;0.675713;0.509042;0.658524;0.527511;0.646623;0.455534;0.740258;0.500725;0.697659;0.527881;0.676904;0.547743;0.661442;0.465013;0.771164;0.505278;0.731708;0.530378;0.709738;0.548458;0.690717;0.471313;0.802801;0.503843;0.774367;0.523524;0.757253;0.538464;0.738902
0.450133;0.368593;0.412822;0.80423;0.412095;0.753435;0.427771;0.709239;0.451746;0.679242;0.469973;0.65637;0.44969;0.712291;0.493252;0.674336;0.517041;0.656343;0.535206;0.643897;0.462256;0.738296;0.509018;0.694685;0.535409;0.674717;0.554033;0.660407;0.471945;0.767591;0.513047;0.727148;0.536716;0.706433;0.553041;0.689116;0.478996;0.797143;0.51138;0.767887;0.530456;0.751501;0.545263;0.734436
0.451534;0.36803;0.420493;0.799313;0.416956;0.750251;0.433371;0.708463;0.458547;0.680267;0.478169;0.658312;0.45855;0.714915;0.498848;0.679419;0.521346;0.663021;0.539212;0.651326;0.471258;0.739829;0.514034;0.69882;0.538288;0.67964;0.556153;0.666026;0.479998;0.768596;0.518854;0.730377;0.540564;0.711027;0.555746;0.695781;0.484733;0.797825;0.515538;0.77209;0.533644;0.756992;0.548018;0.741442
